controlId,model,nDCG,nDCG_nonZero,ground_truth_ids,predicted_ids
HR-01,FineTunedModel/fine_tuned_compliance_model,0.0,,['HR-01'],"['SP-01', 'IDM-06', 'AM-05', 'HR-02', 'HR-03', 'OPS-01', 'BCM-01', 'SP-02', 'HR-05', 'IDM-01', 'IDM-02', 'OIS-02', 'OPS-03', 'SP-03', 'HR-01', 'COM-02', 'IDM-05', 'SIM-01', 'SIM-05', 'OIS-04', 'IDM-04', 'OPS-02', 'OPS-04', 'PS-04', 'SIM-04', 'DEV-01', 'OPS-13', 'OPS-11', 'OIS-01', 'PS-01', 'SSO-03', 'OIS-05', 'OPS-18', 'SSO-01', 'AM-04', 'DEV-05', 'OPS-10', 'IDM-03', 'OPS-24', 'INQ-01', 'AM-02', 'IDM-07', 'COM-03', 'INQ-02', 'OPS-22', 'OIS-07', 'DEV-09', 'OPS-08', 'HR-06', 'OPS-16', 'OIS-06', 'PSS-11', 'OPS-20', 'DEV-03', 'BCM-02', 'AM-06', 'OPS-07', 'PSS-01', 'OPS-06', 'OPS-12', 'PS-06', 'BCM-04', 'COM-01', 'PSS-12', 'OPS-19', 'AM-01', 'SIM-02', 'IDM-09', 'INQ-03', 'OPS-23', 'OPS-17', 'PSS-04', 'COS-02', 'INQ-04', 'COM-04', 'COS-01', 'DEV-02', 'SIM-03', 'OPS-21', 'COS-03', 'COS-07', 'AM-03', 'PSS-06', 'SSO-04', 'OPS-09', 'PS-02', 'PS-03', 'PI-02', 'PI-03', 'DEV-07', 'CRY-04', 'PI-01', 'DEV-06', 'IDM-08', 'CRY-01', 'OPS-14', 'SSO-05', 'OPS-15', 'SSO-02', 'OPS-05', 'PSS-03', 'COS-06', 'DEV-10', 'PSS-10', 'CRY-03', 'PSS-02', 'DEV-08', 'CRY-02']"
HR-02,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['HR-01'],"['HR-01', 'COM-03', 'HR-02', 'SSO-01', 'OPS-08', 'AM-06', 'DEV-02', 'IDM-09', 'COS-03', 'INQ-01', 'OPS-02', 'PS-06', 'AM-03', 'IDM-07', 'DEV-09', 'SP-03', 'OPS-07', 'PSS-01', 'SIM-03', 'COM-01', 'OPS-20', 'OIS-06', 'SSO-02', 'HR-06', 'HR-05', 'CRY-01', 'SSO-03', 'IDM-06', 'SSO-04', 'COM-04', 'PI-01', 'AM-05', 'INQ-03', 'OPS-19', 'PSS-03', 'PS-02', 'IDM-05', 'DEV-05', 'AM-02', 'PS-01', 'PS-04', 'PSS-02', 'PSS-10', 'IDM-01', 'OIS-01', 'OPS-13', 'OPS-22', 'PI-02', 'OIS-07', 'OIS-04', 'PSS-11', 'SIM-05', 'OPS-23', 'IDM-02', 'OIS-02', 'OPS-12', 'DEV-01', 'CRY-02', 'SP-02', 'CRY-03', 'PSS-04', 'OPS-01', 'OPS-06', 'COS-02', 'OPS-11', 'SP-01', 'OIS-05', 'OPS-24', 'OPS-18', 'AM-01', 'IDM-03', 'CRY-04', 'IDM-08', 'DEV-06', 'SIM-02', 'COS-07', 'SIM-04', 'DEV-03', 'SSO-05', 'PI-03', 'BCM-02', 'HR-03', 'COM-02', 'INQ-04', 'OPS-04', 'PSS-12', 'BCM-01', 'PSS-06', 'IDM-04', 'PS-03', 'BCM-04', 'COS-01', 'AM-04', 'OPS-15', 'SIM-01', 'OPS-14', 'OPS-17', 'OPS-21', 'COS-06', 'OPS-16', 'INQ-02', 'OPS-09', 'OPS-10', 'OPS-03', 'DEV-08', 'OPS-05', 'DEV-07', 'DEV-10']"
HR-03,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['HR-02'],"['HR-02', 'HR-05', 'HR-06', 'AM-05', 'HR-01', 'IDM-07', 'IDM-01', 'SP-01', 'PI-02', 'IDM-06', 'COM-01', 'IDM-02', 'IDM-05', 'SSO-01', 'SIM-04', 'OPS-11', 'SIM-03', 'DEV-09', 'SP-03', 'IDM-03', 'PS-04', 'DEV-02', 'OPS-02', 'COM-02', 'OPS-08', 'PI-03', 'OPS-21', 'OIS-02', 'OPS-01', 'SP-02', 'COM-03', 'IDM-04', 'INQ-03', 'PS-01', 'SSO-03', 'IDM-09', 'OIS-06', 'INQ-02', 'SSO-04', 'DEV-03', 'OPS-07', 'SSO-02', 'OIS-04', 'PSS-11', 'OPS-06', 'OPS-12', 'OPS-04', 'PSS-01', 'PS-06', 'BCM-01', 'AM-02', 'BCM-04', 'DEV-01', 'IDM-08', 'SSO-05', 'PSS-04', 'OIS-07', 'OPS-24', 'OPS-19', 'INQ-01', 'AM-06', 'HR-03', 'INQ-04', 'OPS-03', 'PSS-10', 'CRY-03', 'AM-04', 'AM-03', 'PS-02', 'PI-01', 'OIS-01', 'DEV-05', 'OPS-18', 'SIM-05', 'CRY-01', 'COS-07', 'PSS-12', 'BCM-02', 'OPS-23', 'COS-02', 'OPS-13', 'DEV-06', 'CRY-04', 'SIM-01', 'OPS-16', 'AM-01', 'PS-03', 'PSS-06', 'OIS-05', 'OPS-10', 'COS-06', 'PSS-03', 'OPS-22', 'PSS-02', 'COS-03', 'SIM-02', 'DEV-10', 'DEV-08', 'COM-04', 'DEV-07', 'OPS-15', 'OPS-20', 'OPS-14', 'COS-01', 'OPS-17', 'OPS-05', 'CRY-02', 'OPS-09']"
HR-04,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['HR-03'],"['HR-03', 'SIM-01', 'OIS-01', 'SIM-05', 'OIS-02', 'COM-04', 'SP-01', 'COM-03', 'OPS-18', 'DEV-01', 'OPS-19', 'IDM-06', 'OIS-05', 'COS-01', 'SP-02', 'HR-01', 'HR-02', 'SP-03', 'SIM-02', 'COS-03', 'PSS-01', 'PS-03', 'AM-02', 'PSS-03', 'OPS-13', 'COS-02', 'OPS-04', 'BCM-01', 'AM-06', 'OPS-22', 'AM-05', 'SSO-01', 'IDM-09', 'OIS-04', 'PS-01', 'PS-04', 'PS-06', 'OPS-20', 'PSS-02', 'HR-05', 'CRY-01', 'IDM-08', 'OIS-06', 'DEV-05', 'OIS-07', 'OPS-01', 'IDM-01', 'DEV-03', 'PSS-06', 'PI-01', 'SSO-04', 'PS-02', 'PSS-10', 'COS-06', 'SSO-03', 'OPS-05', 'CRY-04', 'SIM-04', 'OPS-24', 'DEV-06', 'OPS-03', 'OPS-09', 'SSO-02', 'IDM-05', 'AM-01', 'SIM-03', 'OPS-02', 'DEV-10', 'IDM-02', 'COM-02', 'CRY-02', 'OPS-16', 'OPS-15', 'COM-01', 'IDM-07', 'OPS-10', 'AM-03', 'OPS-23', 'HR-06', 'PSS-04', 'DEV-02', 'OPS-11', 'PSS-11', 'COS-07', 'OPS-17', 'OPS-14', 'CRY-03', 'BCM-02', 'DEV-07', 'OPS-06', 'INQ-04', 'INQ-01', 'DEV-08', 'INQ-03', 'OPS-12', 'IDM-03', 'SSO-05', 'OPS-08', 'INQ-02', 'IDM-04', 'OPS-07', 'DEV-09', 'OPS-21', 'PSS-12', 'AM-04', 'BCM-04', 'PI-02', 'PI-03']"
HR-05,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['HR-05'],"['HR-05', 'AM-05', 'PI-03', 'PI-02', 'IDM-04', 'DEV-09', 'SSO-05', 'HR-01', 'BCM-04', 'SIM-04', 'HR-02', 'IDM-03', 'AM-04', 'SP-01', 'OPS-21', 'IDM-02', 'INQ-02', 'DEV-03', 'IDM-01', 'SIM-03', 'OIS-04', 'IDM-05', 'IDM-07', 'IDM-06', 'OPS-20', 'DEV-06', 'INQ-03', 'OPS-08', 'OPS-12', 'PSS-04', 'HR-06', 'SIM-05', 'SP-02', 'DEV-07', 'COM-01', 'DEV-08', 'DEV-05', 'BCM-01', 'OPS-11', 'DEV-02', 'OPS-14', 'COM-02', 'COS-07', 'OPS-07', 'PS-04', 'PSS-11', 'OPS-06', 'PS-02', 'PSS-10', 'OPS-04', 'INQ-01', 'AM-02', 'SSO-01', 'INQ-04', 'OPS-10', 'OPS-01', 'DEV-01', 'OIS-02', 'SP-03', 'PSS-01', 'OPS-02', 'OPS-13', 'PI-01', 'OPS-24', 'OIS-01', 'HR-03', 'AM-03', 'PSS-06', 'OPS-19', 'OIS-07', 'BCM-02', 'PS-06', 'SSO-04', 'OIS-06', 'IDM-08', 'CRY-01', 'AM-06', 'PSS-12', 'OPS-18', 'COM-03', 'SSO-03', 'OPS-03', 'OPS-05', 'PSS-03', 'OPS-23', 'OPS-15', 'PS-01', 'DEV-10', 'OPS-16', 'CRY-04', 'COS-06', 'PSS-02', 'SIM-01', 'SIM-02', 'CRY-03', 'OPS-22', 'PS-03', 'SSO-02', 'CRY-02', 'COS-02', 'OPS-09', 'OPS-17', 'IDM-09', 'COS-03', 'COM-04', 'OIS-05', 'AM-01', 'COS-01']"
HR-06,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['HR-06'],"['HR-06', 'PI-02', 'COM-01', 'PI-03', 'IDM-07', 'SIM-03', 'OPS-02', 'SIM-04', 'INQ-04', 'OPS-21', 'INQ-03', 'SSO-01', 'OPS-11', 'CRY-03', 'HR-02', 'CRY-01', 'DEV-02', 'PSS-10', 'DEV-09', 'PI-01', 'SP-01', 'COS-06', 'SSO-04', 'OPS-08', 'HR-01', 'OPS-06', 'OPS-24', 'SP-02', 'AM-06', 'OPS-14', 'SSO-03', 'HR-05', 'AM-05', 'CRY-02', 'SP-03', 'INQ-01', 'IDM-01', 'AM-03', 'SSO-02', 'OIS-06', 'CRY-04', 'DEV-03', 'COM-02', 'INQ-02', 'OIS-05', 'COM-03', 'IDM-02', 'OPS-12', 'PSS-12', 'OIS-04', 'PS-01', 'IDM-05', 'IDM-09', 'PS-04', 'PSS-04', 'COS-02', 'OIS-02', 'DEV-01', 'IDM-04', 'IDM-03', 'IDM-08', 'PSS-06', 'PSS-11', 'OIS-01', 'AM-04', 'OPS-19', 'OPS-07', 'IDM-06', 'PSS-01', 'SIM-02', 'COS-07', 'AM-01', 'AM-02', 'SIM-01', 'HR-03', 'OPS-10', 'OPS-09', 'COS-03', 'OPS-04', 'OPS-01', 'PSS-03', 'DEV-05', 'PS-02', 'SSO-05', 'OPS-16', 'DEV-07', 'BCM-04', 'COM-04', 'OPS-13', 'PSS-02', 'SIM-05', 'OIS-07', 'PS-03', 'COS-01', 'OPS-18', 'OPS-23', 'DEV-06', 'PS-06', 'DEV-10', 'OPS-20', 'OPS-15', 'OPS-03', 'BCM-01', 'BCM-02', 'OPS-05', 'DEV-08', 'OPS-22', 'OPS-17']"
AM-01,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['AM-01'],"['AM-01', 'AM-06', 'AM-02', 'AM-05', 'SSO-03', 'COS-07', 'BCM-02', 'OPS-23', 'OPS-03', 'OIS-01', 'OPS-14', 'OIS-06', 'SSO-05', 'OPS-01', 'SSO-01', 'PSS-12', 'OPS-24', 'BCM-04', 'PS-06', 'PSS-11', 'SSO-02', 'PS-02', 'COM-02', 'OIS-07', 'AM-04', 'OPS-08', 'OPS-02', 'OPS-15', 'COM-04', 'PSS-03', 'COM-03', 'OIS-04', 'OPS-10', 'DEV-10', 'SP-03', 'OPS-18', 'HR-03', 'OPS-11', 'OPS-12', 'HR-06', 'DEV-09', 'AM-03', 'OPS-07', 'OIS-02', 'CRY-01', 'BCM-01', 'SIM-03', 'PI-02', 'OIS-05', 'DEV-07', 'CRY-04', 'PI-03', 'IDM-07', 'OPS-13', 'OPS-22', 'COS-06', 'DEV-08', 'OPS-09', 'SIM-05', 'DEV-05', 'PS-03', 'OPS-05', 'PI-01', 'PSS-04', 'OPS-16', 'IDM-08', 'OPS-17', 'SIM-01', 'IDM-06', 'SSO-04', 'OPS-06', 'SIM-04', 'IDM-09', 'OPS-21', 'SIM-02', 'DEV-06', 'IDM-01', 'PS-04', 'PSS-01', 'COS-01', 'COS-02', 'PSS-06', 'COM-01', 'OPS-19', 'INQ-04', 'DEV-03', 'PSS-02', 'OPS-04', 'IDM-05', 'SP-01', 'PS-01', 'SP-02', 'IDM-03', 'COS-03', 'INQ-01', 'DEV-01', 'CRY-03', 'HR-02', 'HR-05', 'INQ-02', 'OPS-20', 'HR-01', 'PSS-10', 'IDM-04', 'DEV-02', 'INQ-03', 'IDM-02', 'CRY-02']"
AM-02,FineTunedModel/fine_tuned_compliance_model,0.6309297535714575,0.6309297535714575,['AM-02'],"['AM-05', 'AM-02', 'AM-01', 'AM-06', 'OIS-06', 'SP-03', 'OPS-11', 'COM-02', 'OIS-07', 'OPS-23', 'COM-03', 'SP-02', 'OIS-04', 'BCM-02', 'SSO-01', 'CRY-01', 'OPS-02', 'PS-06', 'OPS-24', 'OIS-02', 'SP-01', 'PS-01', 'DEV-05', 'OIS-01', 'COM-01', 'AM-04', 'SSO-05', 'CRY-04', 'OIS-05', 'OPS-08', 'OPS-12', 'SSO-02', 'OPS-18', 'IDM-06', 'PSS-11', 'DEV-01', 'OPS-06', 'SSO-04', 'BCM-04', 'SIM-01', 'OPS-07', 'OPS-10', 'COS-03', 'COM-04', 'COS-01', 'AM-03', 'PI-02', 'BCM-01', 'PS-04', 'OPS-14', 'OPS-01', 'PI-03', 'CRY-03', 'SIM-05', 'INQ-01', 'SSO-03', 'HR-03', 'IDM-07', 'SIM-03', 'HR-02', 'OPS-03', 'PS-03', 'DEV-09', 'OPS-22', 'PSS-01', 'DEV-03', 'IDM-01', 'COS-02', 'IDM-09', 'OPS-04', 'SIM-02', 'HR-05', 'INQ-03', 'INQ-02', 'PSS-04', 'OPS-16', 'OPS-20', 'OPS-21', 'PSS-12', 'OPS-15', 'IDM-08', 'SIM-04', 'DEV-06', 'PI-01', 'PSS-10', 'COS-07', 'IDM-05', 'IDM-02', 'HR-06', 'DEV-08', 'OPS-13', 'IDM-03', 'OPS-09', 'OPS-19', 'PS-02', 'DEV-02', 'INQ-04', 'PSS-02', 'COS-06', 'OPS-05', 'PSS-06', 'PSS-03', 'DEV-10', 'OPS-17', 'HR-01', 'DEV-07', 'IDM-04', 'CRY-02']"
AM-03,FineTunedModel/fine_tuned_compliance_model,0.8065735963827293,0.8065735963827293,"['AM-03', 'AM-04']","['AM-04', 'AM-02', 'OPS-08', 'PI-03', 'OPS-23', 'BCM-02', 'AM-03', 'PS-06', 'SSO-05', 'OPS-02', 'AM-05', 'COM-02', 'PS-02', 'DEV-09', 'OPS-06', 'AM-01', 'IDM-04', 'OPS-11', 'PI-02', 'OPS-22', 'SIM-03', 'BCM-04', 'OPS-07', 'OPS-14', 'OIS-06', 'OPS-05', 'DEV-06', 'INQ-04', 'DEV-10', 'DEV-07', 'OPS-18', 'OIS-01', 'PS-04', 'IDM-03', 'COS-07', 'AM-06', 'OPS-19', 'PSS-11', 'OPS-01', 'SSO-01', 'OIS-07', 'PS-01', 'DEV-05', 'OPS-12', 'OPS-10', 'OIS-04', 'DEV-08', 'DEV-03', 'SSO-02', 'PSS-12', 'OPS-21', 'SSO-03', 'CRY-01', 'IDM-09', 'INQ-01', 'BCM-01', 'OPS-17', 'OPS-16', 'INQ-03', 'OPS-20', 'CRY-04', 'HR-05', 'SP-02', 'OPS-04', 'COM-04', 'OPS-03', 'OPS-09', 'DEV-01', 'PSS-04', 'HR-01', 'SP-01', 'IDM-05', 'SIM-04', 'COM-01', 'IDM-01', 'INQ-02', 'SIM-01', 'DEV-02', 'IDM-07', 'PSS-03', 'SP-03', 'PI-01', 'HR-02', 'OIS-02', 'IDM-02', 'HR-06', 'SSO-04', 'OPS-24', 'SIM-02', 'OPS-15', 'CRY-03', 'PS-03', 'PSS-01', 'IDM-06', 'COM-03', 'COS-02', 'IDM-08', 'PSS-02', 'COS-01', 'OIS-05', 'HR-03', 'PSS-06', 'CRY-02', 'SIM-05', 'COS-06', 'COS-03', 'OPS-13', 'PSS-10']"
AM-04,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['AM-05'],"['AM-05', 'AM-01', 'AM-06', 'AM-02', 'OPS-23', 'OIS-06', 'OPS-08', 'OPS-24', 'OIS-07', 'BCM-02', 'SP-03', 'PS-06', 'AM-04', 'SSO-05', 'OPS-14', 'CRY-01', 'OIS-04', 'PSS-11', 'OPS-07', 'CRY-04', 'SSO-02', 'OPS-11', 'OIS-05', 'AM-03', 'COS-03', 'PS-03', 'OPS-09', 'COM-03', 'OPS-02', 'OPS-12', 'OPS-06', 'COM-04', 'SSO-01', 'CRY-03', 'COM-02', 'OIS-01', 'OPS-18', 'OPS-15', 'DEV-05', 'PS-01', 'PS-04', 'PS-02', 'DEV-10', 'PI-03', 'PI-01', 'OPS-22', 'SIM-03', 'SSO-03', 'IDM-09', 'IDM-08', 'COM-01', 'PSS-04', 'COS-01', 'OPS-01', 'PSS-01', 'COS-07', 'BCM-01', 'PSS-12', 'IDM-07', 'IDM-06', 'PSS-02', 'PI-02', 'OPS-03', 'BCM-04', 'DEV-06', 'OPS-20', 'SIM-01', 'PSS-03', 'DEV-09', 'DEV-02', 'SIM-02', 'COS-02', 'INQ-01', 'SIM-05', 'SSO-04', 'OPS-19', 'OIS-02', 'DEV-08', 'OPS-10', 'COS-06', 'SP-02', 'PSS-10', 'OPS-16', 'INQ-03', 'IDM-05', 'OPS-05', 'CRY-02', 'OPS-04', 'IDM-01', 'DEV-01', 'IDM-03', 'SIM-04', 'HR-05', 'DEV-03', 'OPS-21', 'INQ-02', 'OPS-17', 'HR-01', 'PSS-06', 'HR-02', 'IDM-04', 'HR-06', 'INQ-04', 'HR-03', 'OPS-13', 'DEV-07', 'IDM-02', 'SP-01']"
AM-05,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['AM-06'],"['AM-06', 'AM-01', 'AM-02', 'AM-05', 'SSO-03', 'COS-07', 'OIS-06', 'OPS-23', 'PSS-11', 'OIS-01', 'DEV-05', 'OPS-24', 'SSO-01', 'OIS-07', 'COM-04', 'OIS-04', 'OIS-05', 'SSO-05', 'CRY-01', 'DEV-07', 'BCM-02', 'PSS-03', 'SP-03', 'SIM-02', 'OPS-15', 'PS-03', 'SIM-05', 'OPS-11', 'COM-03', 'IDM-07', 'SSO-02', 'OPS-01', 'PI-02', 'BCM-04', 'OPS-18', 'PS-06', 'COM-01', 'INQ-01', 'OPS-14', 'PS-04', 'IDM-06', 'PI-01', 'OPS-03', 'PSS-02', 'COS-06', 'PSS-12', 'SSO-04', 'HR-03', 'DEV-09', 'IDM-05', 'DEV-10', 'COS-01', 'COM-02', 'IDM-08', 'AM-04', 'COS-03', 'OPS-13', 'PS-01', 'BCM-01', 'OPS-09', 'DEV-08', 'IDM-01', 'INQ-04', 'OPS-08', 'OPS-02', 'PS-02', 'DEV-03', 'SIM-01', 'OPS-19', 'OIS-02', 'DEV-06', 'COS-02', 'HR-06', 'IDM-09', 'OPS-05', 'OPS-12', 'CRY-04', 'HR-05', 'PSS-10', 'DEV-02', 'SP-02', 'INQ-03', 'OPS-22', 'SIM-04', 'PSS-01', 'AM-03', 'OPS-10', 'PSS-06', 'DEV-01', 'OPS-16', 'IDM-04', 'PI-03', 'OPS-17', 'CRY-02', 'OPS-21', 'INQ-02', 'OPS-04', 'OPS-07', 'SIM-03', 'PSS-04', 'IDM-03', 'SP-01', 'IDM-02', 'CRY-03', 'HR-01', 'HR-02', 'OPS-20', 'OPS-06']"
PS-01,FineTunedModel/fine_tuned_compliance_model,0.501265835341887,0.501265835341887,['PS-01'],"['PS-03', 'OPS-09', 'COS-02', 'PS-01', 'DEV-10', 'PS-04', 'SIM-05', 'COS-03', 'PS-02', 'OIS-01', 'PSS-11', 'CRY-02', 'COS-07', 'COS-01', 'AM-02', 'OPS-23', 'AM-05', 'COS-06', 'OPS-03', 'HR-03', 'COM-04', 'OPS-15', 'PI-01', 'AM-06', 'OIS-02', 'DEV-01', 'IDM-08', 'PSS-10', 'PSS-12', 'IDM-09', 'OPS-14', 'SIM-01', 'OPS-19', 'PS-06', 'HR-05', 'OPS-02', 'SP-02', 'OPS-24', 'OIS-05', 'SP-03', 'PSS-06', 'OPS-13', 'OPS-04', 'HR-02', 'BCM-01', 'OPS-01', 'OPS-05', 'OPS-16', 'PSS-03', 'DEV-05', 'IDM-01', 'AM-03', 'BCM-04', 'SP-01', 'OPS-22', 'SIM-03', 'COM-02', 'IDM-06', 'SIM-02', 'IDM-05', 'COM-01', 'OPS-18', 'PSS-01', 'PSS-02', 'PSS-04', 'OPS-20', 'IDM-07', 'COM-03', 'SSO-03', 'IDM-02', 'OIS-04', 'SIM-04', 'DEV-03', 'DEV-09', 'HR-06', 'OIS-07', 'CRY-01', 'OPS-17', 'DEV-07', 'DEV-08', 'DEV-02', 'CRY-04', 'OPS-12', 'OPS-10', 'SSO-01', 'DEV-06', 'INQ-01', 'CRY-03', 'AM-04', 'AM-01', 'IDM-03', 'INQ-04', 'BCM-02', 'INQ-02', 'HR-01', 'OPS-11', 'INQ-03', 'SSO-02', 'SSO-05', 'OPS-21', 'OIS-06', 'SSO-04', 'IDM-04', 'OPS-08', 'OPS-06', 'OPS-07', 'PI-03', 'PI-02']"
PS-02,FineTunedModel/fine_tuned_compliance_model,0.8772153153380491,0.8772153153380491,"['PS-03', 'PS-04']","['PS-04', 'IDM-01', 'PS-03', 'IDM-05', 'OPS-15', 'OPS-16', 'OPS-09', 'COS-02', 'IDM-02', 'DEV-10', 'PS-01', 'OPS-03', 'PSS-11', 'IDM-06', 'PSS-06', 'IDM-03', 'IDM-09', 'IDM-08', 'PSS-12', 'PS-02', 'OPS-24', 'AM-03', 'SSO-03', 'OIS-01', 'COS-03', 'IDM-04', 'DEV-07', 'COM-02', 'COS-06', 'AM-02', 'COS-07', 'OPS-14', 'DEV-09', 'OPS-12', 'SP-03', 'HR-02', 'OPS-23', 'OIS-04', 'OPS-10', 'PSS-01', 'PSS-04', 'PI-01', 'OPS-01', 'COS-01', 'OPS-13', 'IDM-07', 'OPS-02', 'DEV-03', 'AM-06', 'HR-03', 'OPS-17', 'DEV-05', 'OPS-04', 'DEV-08', 'AM-04', 'PS-06', 'BCM-01', 'OPS-05', 'SP-02', 'SP-01', 'INQ-03', 'INQ-04', 'OPS-11', 'PSS-03', 'AM-05', 'CRY-02', 'HR-06', 'OPS-22', 'SIM-05', 'AM-01', 'PSS-10', 'OPS-18', 'OPS-08', 'COM-04', 'DEV-01', 'HR-01', 'SIM-01', 'BCM-04', 'INQ-02', 'OIS-02', 'OIS-05', 'SSO-01', 'CRY-04', 'OPS-06', 'OIS-06', 'COM-01', 'DEV-06', 'OPS-19', 'OIS-07', 'INQ-01', 'CRY-01', 'SIM-02', 'SSO-02', 'SIM-03', 'CRY-03', 'HR-05', 'COM-03', 'SIM-04', 'OPS-07', 'BCM-02', 'DEV-02', 'SSO-05', 'SSO-04', 'PI-03', 'PSS-02', 'OPS-21', 'PI-02', 'OPS-20']"
PS-04,FineTunedModel/fine_tuned_compliance_model,1.0,1.0,['PS-06'],"['PS-06', 'OPS-23', 'AM-02', 'PS-03', 'AM-06', 'OPS-02', 'AM-03', 'OPS-05', 'AM-04', 'OPS-04', 'OPS-09', 'IDM-09', 'SIM-05', 'SSO-03', 'AM-01', 'COS-01', 'OIS-01', 'DEV-10', 'AM-05', 'BCM-02', 'PSS-11', 'OPS-16', 'COS-03', 'PS-04', 'COS-02', 'HR-03', 'PS-01', 'PI-01', 'OPS-10', 'SSO-02', 'OIS-04', 'OPS-14', 'OPS-19', 'OPS-17', 'PS-02', 'OPS-03', 'COS-07', 'OIS-07', 'DEV-05', 'OPS-13', 'IDM-08', 'PSS-01', 'COM-02', 'OPS-22', 'OPS-01', 'PSS-03', 'SIM-01', 'CRY-03', 'PSS-04', 'DEV-03', 'OIS-05', 'SIM-02', 'OPS-08', 'SSO-01', 'CRY-04', 'IDM-01', 'SP-03', 'IDM-06', 'SIM-03', 'CRY-02', 'OPS-24', 'DEV-06', 'BCM-01', 'OPS-07', 'OPS-18', 'HR-02', 'COM-04', 'PSS-12', 'IDM-07', 'OIS-02', 'DEV-09', 'DEV-07', 'OIS-06', 'COS-06', 'OPS-15', 'DEV-01', 'DEV-08', 'COM-01', 'CRY-01', 'IDM-03', 'HR-01', 'OPS-20', 'IDM-02', 'PSS-02', 'COM-03', 'PSS-10', 'OPS-21', 'PSS-06', 'SSO-05', 'INQ-02', 'SIM-04', 'SP-01', 'OPS-06', 'DEV-02', 'IDM-05', 'INQ-01', 'OPS-12', 'SP-02', 'HR-06', 'HR-05', 'IDM-04', 'SSO-04', 'PI-02', 'INQ-03', 'OPS-11', 'INQ-04', 'PI-03', 'BCM-04']"
PS-05,FineTunedModel/fine_tuned_compliance_model,0.7653606369886217,0.7653606369886217,"['PS-01', 'PS-02']","['PS-01', 'COS-01', 'SIM-02', 'OPS-02', 'OIS-05', 'COS-03', 'PS-06', 'OIS-07', 'DEV-05', 'OPS-19', 'SSO-02', 'BCM-02', 'OPS-09', 'AM-02', 'HR-03', 'SP-03', 'COS-02', 'SSO-01', 'OIS-04', 'OPS-22', 'PS-03', 'SIM-05', 'PSS-02', 'OPS-18', 'AM-05', 'OIS-02', 'DEV-10', 'SIM-01', 'SSO-04', 'SSO-03', 'OIS-06', 'HR-02', 'COM-03', 'PSS-03', 'COM-01', 'OIS-01', 'OPS-05', 'AM-06', 'OPS-04', 'PS-04', 'OPS-23', 'IDM-09', 'DEV-01', 'BCM-01', 'DEV-06', 'PSS-01', 'OPS-20', 'SIM-04', 'PSS-11', 'SP-01', 'DEV-03', 'BCM-04', 'CRY-04', 'INQ-02', 'SP-02', 'DEV-02', 'OPS-13', 'HR-06', 'AM-01', 'INQ-01', 'AM-04', 'CRY-03', 'AM-03', 'OPS-10', 'SSO-05', 'IDM-06', 'HR-01', 'PI-01', 'OPS-24', 'PS-02', 'SIM-03', 'OPS-16', 'COM-02', 'OPS-01', 'PSS-10', 'OPS-03', 'COM-04', 'IDM-08', 'IDM-07', 'OPS-08', 'INQ-03', 'OPS-17', 'DEV-08', 'OPS-14', 'PSS-12', 'PI-02', 'OPS-11', 'DEV-09', 'IDM-01', 'COS-06', 'HR-05', 'INQ-04', 'CRY-01', 'OPS-07', 'IDM-02', 'OPS-21', 'PSS-04', 'COS-07', 'DEV-07', 'CRY-02', 'OPS-15', 'PSS-06', 'IDM-05', 'IDM-03', 'OPS-12', 'PI-03', 'OPS-06', 'IDM-04']"
